timestamp,ax,ay,az,qs,qx,qy,qz,amag
1636030853573364.000000,-0.030927,-0.324703,0.926224,-0.007625,0.030261,0.418745,0.907568,0.327635
1636030853583060.000000,-0.041968,-0.347700,0.943060,-0.007625,0.030261,0.418745,0.907568,0.352729
1636030853592609.000000,-0.042029,-0.355386,0.960994,-0.007625,0.030261,0.418745,0.907568,0.360322
1636030853602308.000000,-0.043371,-0.366732,0.956480,-0.007625,0.030261,0.418745,0.907568,0.371826
1636030853611858.000000,-0.044225,-0.383019,0.939827,-0.007625,0.030261,0.418745,0.907568,0.388092
1636030853621533.000000,-0.039711,-0.396927,0.940254,-0.007625,0.030261,0.418745,0.907568,0.400880
1636030853631138.000000,-0.031598,-0.406321,0.951051,-0.007625,0.030261,0.418745,0.907568,0.408771
1636030853640855.000000,-0.020557,-0.406443,0.948123,-0.007625,0.030261,0.418745,0.907568,0.407481
1636030853650416.000000,-0.018788,-0.416020,0.932019,-0.007625,0.030261,0.418745,0.907568,0.416868
1636030853660021.000000,-0.022021,-0.441640,0.914268,-0.007625,0.030261,0.418745,0.907568,0.442737
1636030853669684.000000,-0.012444,-0.461831,0.901946,-0.007625,0.030261,0.418745,0.907568,0.462166
1636030853679435.000000,-0.001525,-0.482937,0.899201,-0.007625,0.030261,0.418745,0.907568,0.482942
1636030853689027.000000,-0.011407,-0.524539,0.940559,-0.007625,0.030261,0.418745,0.907568,0.524787
1636030853698556.000000,-0.023607,-0.542778,0.919697,-0.007625,0.030261,0.418745,0.907568,0.543804
1636030853708262.000000,-0.015128,-0.544120,0.858026,-0.007625,0.030261,0.418745,0.907568,0.544540
1636030853717973.000000,-0.014823,-0.558272,0.855952,-0.007625,0.030261,0.418745,0.907568,0.558665
1636030853727548.000000,-0.013786,-0.557479,0.852658,-0.007625,0.030261,0.418745,0.907568,0.557820
1636030853737118.000000,-0.003843,-0.557296,0.850767,-0.007625,0.030261,0.418745,0.907568,0.557322
1636030853746815.000000,0.000671,-0.567239,0.847168,-0.007625,0.030261,0.418745,0.907568,0.567240
1636030853756509.000000,0.005246,-0.577060,0.840153,-0.007625,0.030261,0.418745,0.907568,0.577108
1636030853766070.000000,0.008479,-0.588223,0.830210,-0.007625,0.030261,0.418745,0.907568,0.588345
1636030853775777.000000,0.010004,-0.597373,0.823561,-0.007625,0.030261,0.418745,0.907568,0.597541
1636030853785324.000000,0.010553,-0.602741,0.820816,-0.007625,0.030261,0.418745,0.907568,0.602926
1636030853795028.000000,0.014091,-0.612257,0.814045,-0.007625,0.030261,0.418745,0.907568,0.612581
1636030853804576.000000,0.015006,-0.620858,0.810202,-0.007625,0.030261,0.418745,0.907568,0.621221
1636030853814277.000000,0.016226,-0.627446,0.809470,-0.007625,0.030261,0.418745,0.907568,0.627865
1636030853823824.000000,0.014579,-0.631411,0.808311,-0.007625,0.030261,0.418745,0.907568,0.631748
1636030853833527.000000,0.008906,-0.635986,0.801479,-0.007625,0.030261,0.418745,0.907568,0.636111
1636030853843230.000000,0.010248,-0.644160,0.795013,-0.007625,0.030261,0.418745,0.907568,0.644323
1636030853852775.000000,0.013664,-0.652334,0.793488,-0.007625,0.030261,0.418745,0.907568,0.652620
1636030853862478.000000,0.013420,-0.659227,0.790194,-0.007625,0.030261,0.418745,0.907568,0.659500
1636030853872020.000000,0.013054,-0.665022,0.782569,-0.007625,0.030261,0.418745,0.907568,0.665278
1636030853881721.000000,0.012932,-0.683444,0.766648,-0.007625,0.030261,0.418745,0.907568,0.683689
1636030853891309.000000,0.012139,-0.687836,0.756339,-0.007625,0.030261,0.418745,0.907568,0.688050
1636030853901014.000000,0.013481,-0.686555,0.759450,-0.007625,0.030261,0.418745,0.907568,0.686820
1636030853910568.000000,0.014030,-0.696925,0.764147,-0.007625,0.030261,0.418745,0.907568,0.697207
1636030853920276.000000,0.012505,-0.710345,0.736575,-0.007625,0.030261,0.418745,0.907568,0.710565
1636030853929869.000000,0.013054,-0.719251,0.721447,-0.007625,0.030261,0.418745,0.907568,0.719488
1636030853939531.000000,0.014518,-0.720654,0.726083,-0.007625,0.030261,0.418745,0.907568,0.720946
1636030853949120.000000,0.013542,-0.726754,0.719129,-0.007625,0.030261,0.418745,0.907568,0.727006
1636030853958844.000000,0.014762,-0.730231,0.720105,-0.007625,0.030261,0.418745,0.907568,0.730529
1636030853968423.000000,0.015372,-0.735538,0.715713,-0.007625,0.030261,0.418745,0.907568,0.735859
1636030853978142.000000,0.013359,-0.740601,0.712236,-0.007625,0.030261,0.418745,0.907568,0.740842
1636030853987732.000000,0.011102,-0.744810,0.708210,-0.007625,0.030261,0.418745,0.907568,0.744975
1636030853997402.000000,0.011895,-0.756095,0.692167,-0.007625,0.030261,0.418745,0.907568,0.756282
1636030854006959.000000,0.011773,-0.768966,0.677039,-0.007625,0.030261,0.418745,0.907568,0.769146
1636030854016649.000000,0.004697,-0.776408,0.673318,-0.007625,0.030261,0.418745,0.907568,0.776436
1636030854026197.000000,0.001830,-0.787022,0.651541,-0.007625,0.030261,0.418745,0.907568,0.787026
1636030854035924.000000,0.007259,-0.802699,0.616893,-0.007625,0.030261,0.418745,0.907568,0.802765
1636030854045480.000000,0.010004,-0.811605,0.604754,-0.007625,0.030261,0.418745,0.907568,0.811728
1636030854055184.000000,0.010858,-0.817766,0.599447,-0.007625,0.030261,0.418745,0.907568,0.817910
1636030854064760.000000,0.013054,-0.820694,0.596580,-0.007625,0.030261,0.418745,0.907568,0.820902
1636030854074475.000000,0.013298,-0.817644,0.608719,-0.007625,0.030261,0.418745,0.907568,0.817860
1636030854084036.000000,0.013420,-0.813557,0.623786,-0.007625,0.030261,0.418745,0.907568,0.813778
1636030854093744.000000,0.012017,-0.810751,0.629825,-0.007625,0.030261,0.418745,0.907568,0.810929
1636030854103292.000000,0.014030,-0.811422,0.626348,-0.007625,0.030261,0.418745,0.907568,0.811665
1636030854112910.000000,0.017690,-0.818437,0.619333,-0.007625,0.030261,0.418745,0.907568,0.818819
1636030854122629.000000,0.012932,-0.823988,0.615124,-0.007625,0.030261,0.418745,0.907568,0.824191
1636030854132213.000000,0.008235,-0.828929,0.610610,-0.007625,0.030261,0.418745,0.907568,0.829011
1636030854141930.000000,0.010370,-0.834053,0.605730,-0.007625,0.030261,0.418745,0.907568,0.834182
1636030854151530.000000,0.010614,-0.833748,0.602863,-0.007625,0.030261,0.418745,0.907568,0.833883
1636030854161099.000000,0.010065,-0.833687,0.603046,-0.007625,0.030261,0.418745,0.907568,0.833809
1636030854170726.000000,0.013908,-0.833687,0.607621,-0.007625,0.030261,0.418745,0.907568,0.833919
1636030854180417.000000,0.015494,-0.835090,0.611342,-0.007625,0.030261,0.418745,0.907568,0.835377
1636030854190123.000000,0.014030,-0.838994,0.606706,-0.007625,0.030261,0.418745,0.907568,0.839229
1636030854199672.000000,0.013115,-0.845277,0.590236,-0.007625,0.030261,0.418745,0.907568,0.845480
1636030854209361.000000,0.013420,-0.852902,0.573400,-0.007625,0.030261,0.418745,0.907568,0.853113
1636030854218969.000000,0.014518,-0.858514,0.563945,-0.007625,0.030261,0.418745,0.907568,0.858759
1636030854228545.000000,0.011956,-0.860527,0.558516,-0.007625,0.030261,0.418745,0.907568,0.860693
1636030854238246.000000,0.008540,-0.862540,0.548939,-0.007625,0.030261,0.418745,0.907568,0.862625
1636030854247958.000000,0.003538,-0.860771,0.548024,-0.007625,0.030261,0.418745,0.907568,0.860786
1636030854257527.000000,0.003782,-0.867664,0.538142,-0.007625,0.030261,0.418745,0.907568,0.867680
1636030854267083.000000,0.006283,-0.869738,0.538752,-0.007625,0.030261,0.418745,0.907568,0.869783
1636030854276799.000000,0.004148,-0.863028,0.554063,-0.007625,0.030261,0.418745,0.907568,0.863048
1636030854286494.000000,0.000793,-0.862296,0.551867,-0.007625,0.030261,0.418745,0.907568,0.862297
1636030854296057.000000,-0.000061,-0.866444,0.541375,-0.007625,0.030261,0.418745,0.907568,0.866444
1636030854305640.000000,0.000915,-0.869128,0.540826,-0.007625,0.030261,0.418745,0.907568,0.869129
1636030854315360.000000,0.001220,-0.865773,0.550586,-0.007625,0.030261,0.418745,0.907568,0.865775
1636030854324928.000000,0.004087,-0.866932,0.552111,-0.007625,0.030261,0.418745,0.907568,0.866951
1636030854334668.000000,0.003904,-0.867603,0.552050,-0.007625,0.030261,0.418745,0.907568,0.867621
1636030854344216.000000,0.002135,-0.869189,0.547048,-0.007625,0.030261,0.418745,0.907568,0.869194
1636030854353908.000000,-0.000488,-0.870653,0.538325,-0.007625,0.030261,0.418745,0.907568,0.870653
1636030854363580.000000,-0.001464,-0.870592,0.535702,-0.007625,0.030261,0.418745,0.907568,0.870594
1636030854373136.000000,0.001769,-0.871446,0.538813,-0.007625,0.030261,0.418745,0.907568,0.871450
1636030854382854.000000,0.004453,-0.873886,0.537349,-0.007625,0.030261,0.418745,0.907568,0.873909
1636030854392429.000000,0.005551,-0.875533,0.534665,-0.007625,0.030261,0.418745,0.907568,0.875568
1636030854402008.000000,0.007015,-0.873276,0.539972,-0.007625,0.030261,0.418745,0.907568,0.873332
1636030854411758.000000,0.009455,-0.869128,0.554490,-0.007625,0.030261,0.418745,0.907568,0.869231
1636030854421329.000000,0.010309,-0.866139,0.565409,-0.007625,0.030261,0.418745,0.907568,0.866262
1636030854430935.000000,0.009516,-0.865773,0.566263,-0.007625,0.030261,0.418745,0.907568,0.865878
1636030854440664.000000,0.008723,-0.866810,0.562481,-0.007625,0.030261,0.418745,0.907568,0.866898
1636030854450242.000000,0.006710,-0.867054,0.558272,-0.007625,0.030261,0.418745,0.907568,0.867106
1636030854459816.000000,0.003965,-0.866566,0.555039,-0.007625,0.030261,0.418745,0.907568,0.866584
1636030854469565.000000,0.002135,-0.866627,0.551318,-0.007625,0.030261,0.418745,0.907568,0.866632
1636030854479145.000000,0.001220,-0.867115,0.549061,-0.007625,0.030261,0.418745,0.907568,0.867117
1636030854488730.000000,0.000732,-0.867115,0.549061,-0.007625,0.030261,0.418745,0.907568,0.867116
1636030854498456.000000,0.001830,-0.866749,0.549915,-0.007625,0.030261,0.418745,0.907568,0.866753
1636030854508033.000000,0.003233,-0.866932,0.550037,-0.007625,0.030261,0.418745,0.907568,0.866944
1636030854517628.000000,0.004636,-0.867908,0.548756,-0.007625,0.030261,0.418745,0.907568,0.867933
1636030854527353.000000,0.006039,-0.868884,0.547719,-0.007625,0.030261,0.418745,0.907568,0.868926
1636030854536920.000000,0.007259,-0.869860,0.548390,-0.007625,0.030261,0.418745,0.907568,0.869921
1636030854546643.000000,0.008174,-0.872178,0.548939,-0.007625,0.030261,0.418745,0.907568,0.872255
1636030854556217.000000,0.007259,-0.871019,0.548451,-0.007625,0.030261,0.418745,0.907568,0.871079
1636030854565939.000000,0.005124,-0.867298,0.551440,-0.007625,0.030261,0.418745,0.907568,0.867328
1636030854575525.000000,0.005368,-0.866993,0.554429,-0.007625,0.030261,0.418745,0.907568,0.867026
1636030854585095.000000,0.006466,-0.868396,0.551623,-0.007625,0.030261,0.418745,0.907568,0.868444
1636030854594807.000000,0.006344,-0.868335,0.551196,-0.007625,0.030261,0.418745,0.907568,0.868381
1636030854604409.000000,0.006649,-0.866566,0.554978,-0.007625,0.030261,0.418745,0.907568,0.866617
1636030854613993.000000,0.006649,-0.865346,0.558028,-0.007625,0.030261,0.418745,0.907568,0.865397
1636030854623726.000000,0.005673,-0.864614,0.559309,-0.007625,0.030261,0.418745,0.907568,0.864651
1636030854633304.000000,0.005063,-0.864187,0.557052,-0.007625,0.030261,0.418745,0.907568,0.864217
1636030854643032.000000,0.004575,-0.864370,0.554063,-0.007625,0.030261,0.418745,0.907568,0.864394
1636030854652617.000000,0.004880,-0.864248,0.554612,-0.007625,0.030261,0.418745,0.907568,0.864276
1636030854662230.000000,0.006527,-0.865407,0.555344,-0.007625,0.030261,0.418745,0.907568,0.865456
1636030854671836.000000,0.005917,-0.862967,0.559004,-0.007625,0.030261,0.418745,0.907568,0.863008
1636030854681545.000000,0.006771,-0.859856,0.564799,-0.007625,0.030261,0.418745,0.907568,0.859909
1636030854691154.000000,0.008357,-0.860954,0.563091,-0.007625,0.030261,0.418745,0.907568,0.861035
1636030854700723.000000,0.007320,-0.861869,0.556076,-0.007625,0.030261,0.418745,0.907568,0.861931
1636030854710478.000000,0.008479,-0.860466,0.555405,-0.007625,0.030261,0.418745,0.907568,0.860550
1636030854720054.000000,0.010065,-0.862357,0.552233,-0.007625,0.030261,0.418745,0.907568,0.862474
1636030854729644.000000,0.010126,-0.864919,0.549610,-0.007625,0.030261,0.418745,0.907568,0.865038
1636030854739374.000000,0.009882,-0.862174,0.555283,-0.007625,0.030261,0.418745,0.907568,0.862287
1636030854748949.000000,0.010553,-0.860039,0.559492,-0.007625,0.030261,0.418745,0.907568,0.860168
1636030854758521.000000,0.011590,-0.861015,0.560346,-0.007625,0.030261,0.418745,0.907568,0.861171
1636030854768252.000000,0.011834,-0.861808,0.557845,-0.007625,0.030261,0.418745,0.907568,0.861970
1636030854777829.000000,0.014518,-0.860527,0.557357,-0.007625,0.030261,0.418745,0.907568,0.860772
1636030854787542.000000,0.019764,-0.855098,0.560346,-0.007625,0.030261,0.418745,0.907568,0.855555
1636030854797110.000000,0.031049,-0.872788,0.551440,-0.007625,0.030261,0.418745,0.907568,0.873892
1636030854806833.000000,0.011163,-0.866566,0.575901,-0.007625,0.030261,0.418745,0.907568,0.866710
1636030854816389.000000,0.001037,-0.850218,0.579988,-0.007625,0.030261,0.418745,0.907568,0.850219
1636030854826111.000000,0.014152,-0.856379,0.555283,-0.007625,0.030261,0.418745,0.907568,0.856613
1636030854835706.000000,0.008784,-0.850706,0.564799,-0.007625,0.030261,0.418745,0.907568,0.850797
1636030854845280.000000,0.011529,-0.855586,0.559614,-0.007625,0.030261,0.418745,0.907568,0.855741
1636030854855010.000000,0.013298,-0.849791,0.567910,-0.007625,0.030261,0.418745,0.907568,0.849999
1636030854864591.000000,0.011956,-0.838994,0.586454,-0.007625,0.030261,0.418745,0.907568,0.839164
1636030854874169.000000,0.012017,-0.837042,0.586637,-0.007625,0.030261,0.418745,0.907568,0.837214
1636030854883890.000000,0.009089,-0.829844,0.589260,-0.007625,0.030261,0.418745,0.907568,0.829944
1636030854893478.000000,0.006710,-0.824842,0.592493,-0.007625,0.030261,0.418745,0.907568,0.824897
1636030854903130.000000,0.007320,-0.823744,0.593896,-0.007625,0.030261,0.418745,0.907568,0.823809
1636030854912700.000000,0.009699,-0.818193,0.606462,-0.007625,0.030261,0.418745,0.907568,0.818308
1636030854922421.000000,0.011590,-0.809531,0.623115,-0.007625,0.030261,0.418745,0.907568,0.809697
1636030854932000.000000,0.010675,-0.799649,0.637877,-0.007625,0.030261,0.418745,0.907568,0.799791
1636030854941689.000000,0.011773,-0.794586,0.645807,-0.007625,0.030261,0.418745,0.907568,0.794760
1636030854951339.000000,0.014945,-0.793427,0.647881,-0.007625,0.030261,0.418745,0.907568,0.793708
1636030854961009.000000,0.019520,-0.789523,0.654774,-0.007625,0.030261,0.418745,0.907568,0.790005
1636030854970648.000000,0.016348,-0.777872,0.667035,-0.007625,0.030261,0.418745,0.907568,0.778215
1636030854980184.000000,0.015006,-0.770918,0.670024,-0.007625,0.030261,0.418745,0.907568,0.771210
1636030854989841.000000,0.014823,-0.764330,0.675270,-0.007625,0.030261,0.418745,0.907568,0.764617
1636030854999503.000000,0.009455,-0.753228,0.687897,-0.007625,0.030261,0.418745,0.907568,0.753347
1636030855009137.000000,0.012322,-0.748531,0.693448,-0.007625,0.030261,0.418745,0.907568,0.748734
1636030855018791.000000,0.013054,-0.741150,0.702171,-0.007625,0.030261,0.418745,0.907568,0.741380
1636030855028440.000000,0.012383,-0.730109,0.718519,-0.007625,0.030261,0.418745,0.907568,0.730319
1636030855038004.000000,0.017385,-0.724436,0.729194,-0.007625,0.030261,0.418745,0.907568,0.724853
1636030855047587.000000,0.019093,-0.718641,0.734867,-0.007625,0.030261,0.418745,0.907568,0.719148
1636030855057333.000000,0.015311,-0.706319,0.747250,-0.007625,0.030261,0.418745,0.907568,0.706651
1636030855066858.000000,0.011285,-0.695400,0.755241,-0.007625,0.030261,0.418745,0.907568,0.695583
1636030855076571.000000,0.008418,-0.690398,0.751947,-0.007625,0.030261,0.418745,0.907568,0.690501
1636030855086181.000000,0.005856,-0.685457,0.749995,-0.007625,0.030261,0.418745,0.907568,0.685507
1636030855095848.000000,0.004575,-0.676673,0.753228,-0.007625,0.030261,0.418745,0.907568,0.676704
1636030855105483.000000,0.004087,-0.668743,0.758169,-0.007625,0.030261,0.418745,0.907568,0.668768
1636030855115159.000000,0.010065,-0.661606,0.769698,-0.007625,0.030261,0.418745,0.907568,0.661759
1636030855124779.000000,0.020252,-0.644465,0.793000,-0.007625,0.030261,0.418745,0.907568,0.645101
1636030855134329.000000,0.025559,-0.627751,0.815326,-0.007625,0.030261,0.418745,0.907568,0.628791
1636030855143975.000000,0.028304,-0.619089,0.823805,-0.007625,0.030261,0.418745,0.907568,0.620382
1636030855153594.000000,0.024217,-0.612257,0.829356,-0.007625,0.030261,0.418745,0.907568,0.613214
1636030855163234.000000,0.019886,-0.604998,0.833077,-0.007625,0.030261,0.418745,0.907568,0.605651
1636030855172900.000000,0.010980,-0.595970,0.834114,-0.007625,0.030261,0.418745,0.907568,0.596172
1636030855182518.000000,-0.000427,-0.588345,0.835883,-0.007625,0.030261,0.418745,0.907568,0.588345
1636030855192143.000000,0.000976,-0.578158,0.839543,-0.007625,0.030261,0.418745,0.907568,0.578160
1636030855201853.000000,0.003294,-0.568520,0.847107,-0.007625,0.030261,0.418745,0.907568,0.568539
1636030855211504.000000,0.006893,-0.560041,0.851987,-0.007625,0.030261,0.418745,0.907568,0.560126
1636030855221135.000000,0.012871,-0.550769,0.857233,-0.007625,0.030261,0.418745,0.907568,0.551070
1636030855230759.000000,0.015250,-0.538020,0.866627,-0.007625,0.030261,0.418745,0.907568,0.538452
1636030855240392.000000,0.009028,-0.537349,0.868335,-0.007625,0.030261,0.418745,0.907568,0.537501
1636030855250018.000000,0.006954,-0.533262,0.866017,-0.007625,0.030261,0.418745,0.907568,0.533353
1636030855259646.000000,0.004087,-0.521245,0.873276,-0.007625,0.030261,0.418745,0.907568,0.521277
1636030855269303.000000,0.002379,-0.510265,0.885659,-0.007625,0.030261,0.418745,0.907568,0.510276
1636030855278935.000000,0.000793,-0.491782,0.897432,-0.007625,0.030261,0.418745,0.907568,0.491783
1636030855288551.000000,0.000854,-0.476532,0.905179,-0.007625,0.030261,0.418745,0.907568,0.476534
1636030855298174.000000,0.006222,-0.463051,0.915183,-0.007625,0.030261,0.418745,0.907568,0.463135
1636030855307827.000000,0.006466,-0.447557,0.931775,-0.007625,0.030261,0.418745,0.907568,0.447650
1636030855317446.000000,0.007564,-0.433588,0.944036,-0.007625,0.030261,0.418745,0.907568,0.433720
1636030855327073.000000,0.007015,-0.425414,0.948428,-0.007625,0.030261,0.418745,0.907568,0.425530
1636030855336721.000000,0.007808,-0.416691,0.949221,-0.007625,0.030261,0.418745,0.907568,0.416837
1636030855346340.000000,0.006771,-0.409737,0.949831,-0.007625,0.030261,0.418745,0.907568,0.409849
1636030855355969.000000,0.000915,-0.401929,0.951173,-0.007625,0.030261,0.418745,0.907568,0.401931
1636030855365591.000000,-0.004087,-0.393938,0.949709,-0.007625,0.030261,0.418745,0.907568,0.393980
1636030855375244.000000,0.009577,-0.384544,0.984662,-0.007625,0.030261,0.418745,0.907568,0.384782
1636030855384866.000000,0.010004,-0.356484,1.011075,-0.007625,0.030261,0.418745,0.907568,0.356765
1636030855394491.000000,0.003843,-0.355325,0.990091,-0.007625,0.030261,0.418745,0.907568,0.355367
1636030855404132.000000,0.008662,-0.364048,0.983808,-0.007625,0.030261,0.418745,0.907568,0.364254
1636030855413865.000000,0.006039,-0.345443,0.987163,-0.007625,0.030261,0.418745,0.907568,0.345549
1636030855423397.000000,0.009333,-0.332084,0.981673,-0.007625,0.030261,0.418745,0.907568,0.332346
1636030855433025.000000,0.005795,-0.329644,0.975207,-0.007625,0.030261,0.418745,0.907568,0.329746
1636030855442729.000000,0.001159,-0.323056,0.977098,-0.007625,0.030261,0.418745,0.907568,0.323060
1636030855452325.000000,-0.000183,-0.306830,0.983503,-0.007625,0.030261,0.418745,0.907568,0.306830
1636030855462049.000000,-0.007564,-0.297131,0.982893,-0.007625,0.030261,0.418745,0.907568,0.297323
1636030855471613.000000,-0.009333,-0.307501,0.976183,-0.007625,0.030261,0.418745,0.907568,0.307784
1636030855481325.000000,-0.008906,-0.315553,0.975939,-0.007625,0.030261,0.418745,0.907568,0.315804
1636030855490898.000000,-0.010492,-0.307013,0.981124,-0.007625,0.030261,0.418745,0.907568,0.307371
1636030855500602.000000,-0.010858,-0.297924,0.988383,-0.007625,0.030261,0.418745,0.907568,0.298319
1636030855510173.000000,-0.012200,-0.285053,0.992775,-0.007625,0.030261,0.418745,0.907568,0.285575
1636030855519747.000000,-0.014335,-0.272243,0.999302,-0.007625,0.030261,0.418745,0.907568,0.272997
1636030855529450.000000,-0.014518,-0.260531,1.010587,-0.007625,0.030261,0.418745,0.907568,0.261339
1636030855539025.000000,-0.016592,-0.250161,1.020957,-0.007625,0.030261,0.418745,0.907568,0.251259
1636030855548749.000000,-0.015372,-0.236375,1.038586,-0.007625,0.030261,0.418745,0.907568,0.237373
1636030855558316.000000,-0.015128,-0.230031,1.039013,-0.007625,0.030261,0.418745,0.907568,0.231024
1636030855568052.000000,-0.017080,-0.231678,1.024678,-0.007625,0.030261,0.418745,0.907568,0.232934
1636030855577633.000000,-0.017324,-0.230214,1.019432,-0.007625,0.030261,0.418745,0.907568,0.231514
1636030855587331.000000,-0.017019,-0.230397,1.013820,-0.007625,0.030261,0.418745,0.907568,0.231651
1636030855596890.000000,-0.017141,-0.233508,1.006805,-0.007625,0.030261,0.418745,0.907568,0.234763
1636030855606590.000000,-0.020252,-0.237473,0.996801,-0.007625,0.030261,0.418745,0.907568,0.239194
1636030855616158.000000,-0.018361,-0.239364,0.986187,-0.007625,0.030261,0.418745,0.907568,0.240768
1636030855625867.000000,-0.014457,-0.237900,0.983442,-0.007625,0.030261,0.418745,0.907568,0.238777
1636030855635405.000000,-0.012688,-0.233081,0.986980,-0.007625,0.030261,0.418745,0.907568,0.233771
1636030855645114.000000,-0.010980,-0.228323,0.989786,-0.007625,0.030261,0.418745,0.907568,0.228850
1636030855654684.000000,-0.012749,-0.222650,0.991982,-0.007625,0.030261,0.418745,0.907568,0.223379
1636030855664295.000000,-0.015128,-0.216794,0.993324,-0.007625,0.030261,0.418745,0.907568,0.217847
1636030855674001.000000,-0.014701,-0.213439,0.991555,-0.007625,0.030261,0.418745,0.907568,0.214449
1636030855683573.000000,-0.015433,-0.208010,0.991433,-0.007625,0.030261,0.418745,0.907568,0.209152
1636030855693279.000000,-0.016653,-0.200873,0.995032,-0.007625,0.030261,0.418745,0.907568,0.202249
1636030855702847.000000,-0.017202,-0.193675,1.000339,-0.007625,0.030261,0.418745,0.907568,0.195197
1636030855712539.000000,-0.018727,-0.185684,1.006134,-0.007625,0.030261,0.418745,0.907568,0.187563
1636030855722106.000000,-0.018788,-0.178425,1.010648,-0.007625,0.030261,0.418745,0.907568,0.180393
1636030855731813.000000,-0.016043,-0.172264,1.015467,-0.007625,0.030261,0.418745,0.907568,0.173752
1636030855741542.000000,-0.014518,-0.166164,1.016199,-0.007625,0.030261,0.418745,0.907568,0.167428
1636030855751167.000000,-0.015799,-0.160308,1.012783,-0.007625,0.030261,0.418745,0.907568,0.161858
1636030855760792.000000,-0.016531,-0.155245,1.008696,-0.007625,0.030261,0.418745,0.907568,0.156995
1636030855770407.000000,-0.015128,-0.151646,1.005768,-0.007625,0.030261,0.418745,0.907568,0.153148
1636030855780016.000000,-0.013359,-0.146949,1.006988,-0.007625,0.030261,0.418745,0.907568,0.148158
1636030855789628.000000,-0.010431,-0.138897,1.013271,-0.007625,0.030261,0.418745,0.907568,0.139678
1636030855799235.000000,-0.007991,-0.128893,1.020103,-0.007625,0.030261,0.418745,0.907568,0.129387
1636030855808999.000000,-0.008967,-0.118096,1.025410,-0.007625,0.030261,0.418745,0.907568,0.118775
1636030855818607.000000,-0.009577,-0.108153,1.032547,-0.007625,0.030261,0.418745,0.907568,0.108998
1636030855828226.000000,-0.008357,-0.101565,1.035658,-0.007625,0.030261,0.418745,0.907568,0.102250
1636030855837845.000000,-0.010187,-0.097295,1.032303,-0.007625,0.030261,0.418745,0.907568,0.098356
1636030855847434.000000,-0.012444,-0.093452,1.027972,-0.007625,0.030261,0.418745,0.907568,0.095095
1636030855857155.000000,-0.012688,-0.092964,1.018761,-0.007625,0.030261,0.418745,0.907568,0.094680
1636030855866715.000000,-0.012810,-0.091378,1.011868,-0.007625,0.030261,0.418745,0.907568,0.093156
1636030855876440.000000,-0.014884,-0.082411,1.017541,-0.007625,0.030261,0.418745,0.907568,0.085057
1636030855886011.000000,-0.016165,-0.070882,1.027240,-0.007625,0.030261,0.418745,0.907568,0.074477
1636030855895586.000000,-0.013969,-0.060451,1.036024,-0.007625,0.030261,0.418745,0.907568,0.063597
1636030855905307.000000,-0.012017,-0.050081,1.045296,-0.007625,0.030261,0.418745,0.907568,0.052886
1636030855914875.000000,-0.012200,-0.040504,1.054934,-0.007625,0.030261,0.418745,0.907568,0.044026
1636030855924611.000000,-0.012810,-0.037210,1.054812,-0.007625,0.030261,0.418745,0.907568,0.041386
1636030855934218.000000,-0.012932,-0.040382,1.042734,-0.007625,0.030261,0.418745,0.907568,0.044330
1636030855943816.000000,-0.013359,-0.043371,1.030778,-0.007625,0.030261,0.418745,0.907568,0.047307
1636030855953420.000000,-0.012566,-0.044408,1.023397,-0.007625,0.030261,0.418745,0.907568,0.047832
1636030855963140.000000,-0.010736,-0.043676,1.019066,-0.007625,0.030261,0.418745,0.907568,0.046240
1636030855972765.000000,-0.010553,-0.040992,1.017663,-0.007625,0.030261,0.418745,0.907568,0.043624
1636030855982315.000000,-0.013115,-0.040138,1.015101,-0.007625,0.030261,0.418745,0.907568,0.044216
1636030855992018.000000,-0.015677,-0.041236,1.010038,-0.007625,0.030261,0.418745,0.907568,0.046818
1636030856001722.000000,-0.014457,-0.038918,1.005829,-0.007625,0.030261,0.418745,0.907568,0.043962
1636030856011257.000000,-0.012078,-0.033245,1.006317,-0.007625,0.030261,0.418745,0.907568,0.037376
1636030856020988.000000,-0.005612,0.033916,1.123498,-0.007625,0.030261,0.418745,0.907568,0.034832
1636030856030538.000000,-0.018971,0.044957,1.128805,-0.007625,0.030261,0.418745,0.907568,0.052354
1636030856040261.000000,-0.025986,-0.013237,1.020652,-0.007625,0.030261,0.418745,0.907568,0.039061
1636030856049819.000000,-0.014457,-0.017019,1.022238,-0.007625,0.030261,0.418745,0.907568,0.026602
1636030856059512.000000,-0.013908,-0.015616,1.023824,-0.007625,0.030261,0.418745,0.907568,0.025114
1636030856069081.000000,-0.012444,-0.014701,1.027301,-0.007625,0.030261,0.418745,0.907568,0.022931
1636030856078796.000000,-0.012261,-0.014518,1.028399,-0.007625,0.030261,0.418745,0.907568,0.022615
1636030856088341.000000,-0.012871,-0.016104,1.025044,-0.007625,0.030261,0.418745,0.907568,0.024304
1636030856098035.000000,-0.012749,-0.016409,1.024068,-0.007625,0.030261,0.418745,0.907568,0.024379
1636030856107599.000000,-0.012200,-0.015494,1.026142,-0.007625,0.030261,0.418745,0.907568,0.023189
1636030856117305.000000,-0.012078,-0.015311,1.025044,-0.007625,0.030261,0.418745,0.907568,0.022939
1636030856126991.000000,-0.011773,-0.014823,1.024312,-0.007625,0.030261,0.418745,0.907568,0.022292
